Date,USD,GBP,EUR,JPY100,CHF,AUD,CAD,SGD,HKD100
7 Dec 2015,4.2065,6.3514,4.5683,3.4117,4.2120,3.0840,3.1398,3.0041,54.2760
8 Dec 2015,4.2645,6.4153,4.6278,3.4630,4.2666,3.0871,3.1545,3.0283,55.0251
9 Dec 2015,4.2655,6.4012,4.6522,3.4737,4.2951,3.0799,3.1414,3.0346,55.0369
10 Dec 2015,4.2585,6.4621,4.6867,3.5016,4.3249,3.1072,3.1426,3.0354,54.9438
11 Dec 2015,4.2785,6.4785,4.6790,3.5031,4.3278,3.1013,3.1341,3.0414,55.2036
14 Dec 2015,4.3185,6.5594,4.7322,3.5639,4.3812,3.1076,3.1442,3.0594,55.7211
15 Dec 2015,4.3280,6.5625,4.7666,3.5764,4.3997,3.1432,3.1579,3.0697,55.8430
16 Dec 2015,4.3090,6.4866,4.7130,3.5397,4.3523,3.1070,3.1374,3.0639,55.5982
17 Dec 2015,4.3325,6.4736,4.6958,3.5360,4.3514,3.1075,3.1387,3.0587,55.8928
18 Dec 2015,4.3185,6.4372,4.6813,3.5108,4.3385,3.0761,3.0957,3.0447,55.7053
21 Dec 2015,4.3070,6.4237,4.6802,3.5517,4.3409,3.0855,3.0930,3.0507,55.5573
22 Dec 2015,4.2985,6.3972,4.6929,3.5444,4.3303,3.1016,3.0839,3.0551,55.4427
23 Dec 2015,4.3085,6.3912,4.7165,3.5603,4.3622,3.1166,3.0960,3.0650,55.5785
28 Dec 2015,4.3040,6.4242,4.7247,3.5752,4.3645,3.1307,3.1110,3.0609,55.5290
29 Dec 2015,4.2925,6.3984,4.7134,3.5680,4.3442,3.1187,3.0943,3.0463,55.3853
30 Dec 2015,4.2900,6.3612,4.6888,3.5600,4.3233,3.1246,3.0983,3.0334,55.3538
31 Dec 2015,4.2920,6.3607,4.6918,3.5645,4.3419,3.1338,3.0940,3.0356,55.3735
4 Jan 2016,4.3235,6.3635,4.7003,3.6115,4.3280,3.1257,3.1127,3.0376,55.7831
5 Jan 2016,4.3425,6.3917,4.6986,3.6331,4.3347,3.1264,3.1228,3.0483,56.0214
6 Jan 2016,4.3695,6.4066,4.6955,3.6819,4.3292,3.1144,3.1154,3.0527,56.3694
7 Jan 2016,4.4140,6.4577,4.7753,3.7342,4.3969,3.1103,3.1302,3.0754,56.9361
8 Jan 2016,4.3705,6.3993,4.7566,3.6952,4.3863,3.0845,3.1052,3.0472,56.3300
11 Jan 2016,4.3985,6.3895,4.8005,3.7480,4.4228,3.0675,3.1053,3.0579,56.6624
12 Jan 2016,4.4040,6.4034,4.7916,3.7476,4.4049,3.0764,3.0950,3.0589,56.7639
13 Jan 2016,4.3945,6.3523,4.7570,3.7164,4.3718,3.0887,3.0860,3.0627,56.6364
14 Jan 2016,4.3930,6.3266,4.7811,3.7382,4.3635,3.0485,3.0576,3.0523,56.5307
15 Jan 2016,4.3775,6.3058,4.7636,3.7143,4.3575,3.0417,3.0435,3.0411,56.2321
18 Jan 2016,4.4085,6.2934,4.8031,3.7591,4.3857,3.0485,3.0367,3.0648,56.5598
19 Jan 2016,4.3890,6.2537,4.7794,3.7352,4.3607,3.0130,3.0238,3.0516,56.2278
20 Jan 2016,4.3795,6.1957,4.7942,3.7428,4.3729,3.0059,2.9918,3.0445,56.0081
21 Jan 2016,4.3760,6.2025,4.7644,3.7362,4.3538,3.0238,3.0217,3.0417,56.0171
22 Jan 2016,4.3370,6.1629,4.7022,3.6821,4.3017,3.0357,3.0378,3.0273,55.5637
26 Jan 2016,4.2915,6.1064,4.6543,3.6318,4.2331,2.9847,3.0050,3.0002,55.0425
27 Jan 2016,4.2615,6.1110,4.6314,3.6076,4.1932,2.9880,3.0159,2.9852,54.6956
28 Jan 2016,4.2350,6.0328,4.6138,3.5674,4.1697,2.9802,3.0004,2.9593,54.3565
29 Jan 2016,4.1475,5.9618,4.5336,3.4473,4.0906,2.9433,2.9553,2.9059,53.2239
2 Feb 2016,4.2045,6.0612,4.5850,3.4833,4.1265,2.9820,3.0062,2.9509,54.0459
3 Feb 2016,4.2375,6.1065,4.6242,3.5405,4.1581,2.9762,3.0097,2.9598,54.3234
4 Feb 2016,4.1485,6.0518,4.6013,3.5161,4.1270,2.9803,3.0173,2.9330,53.2754
5 Feb 2016,4.1395,6.0306,4.6354,3.5479,4.1653,2.9744,3.0169,2.9617,53.1789
10 Feb 2016,4.1610,6.0216,4.6986,3.6295,4.2751,2.9379,2.9909,2.9845,53.3838
11 Feb 2016,4.1085,5.9740,4.6377,3.6421,4.2238,2.9152,2.9473,2.9596,52.7458
12 Feb 2016,4.1650,6.0263,4.7052,3.6873,4.2740,2.9682,2.9986,2.9844,53.4715
15 Feb 2016,4.1460,6.0208,4.6502,3.6392,4.2323,2.9681,3.0035,2.9578,53.2559
16 Feb 2016,4.1475,5.9846,4.6253,3.6108,4.1983,2.9721,3.0142,2.9576,53.2584
17 Feb 2016,4.2065,6.0153,4.6930,3.6982,4.2615,2.9845,3.0326,2.9924,54.0005
18 Feb 2016,4.1670,5.9605,4.6414,3.6573,4.2021,2.9857,3.0512,2.9696,53.5143
19 Feb 2016,4.2250,6.0500,4.6999,3.7431,4.2604,3.0008,3.0684,3.0021,54.3084
22 Feb 2016,4.2095,6.0129,4.6778,3.7280,4.2464,3.0165,3.0616,3.0001,54.1627
23 Feb 2016,4.1860,5.9062,4.6236,3.7343,4.2003,3.0240,3.0509,2.9867,53.8725
24 Feb 2016,4.2410,5.9315,4.6729,3.7888,4.2707,3.0433,3.0710,3.0130,54.5807
25 Feb 2016,4.2120,5.8711,4.6423,3.7488,4.2550,3.0204,3.0690,3.0016,54.2130
26 Feb 2016,4.2210,5.9124,4.6701,3.7395,4.2751,3.0552,3.1193,3.0150,54.3429
29 Feb 2016,4.2195,5.8453,4.6094,3.7227,4.2301,3.0089,3.1170,2.9954,54.2589
1 Mar 2016,4.1940,5.8466,4.5633,3.7268,4.2045,2.9916,3.0998,2.9875,53.9539
2 Mar 2016,4.1620,5.8064,4.5195,3.6547,4.1701,3.0064,3.1004,2.9670,53.5264
3 Mar 2016,4.1430,5.8329,4.4981,3.6353,4.1513,3.0244,3.0863,2.9717,53.2893
4 Mar 2016,4.1290,5.8460,4.5192,3.6324,4.1613,3.0414,3.0772,2.9838,53.1557
7 Mar 2016,4.0970,5.8214,4.5022,3.6038,4.1190,3.0373,3.0702,2.9697,52.7682
8 Mar 2016,4.1045,5.8493,4.5223,3.6325,4.1295,3.0486,3.0801,2.9651,52.8447
9 Mar 2016,4.1355,5.8633,4.5375,3.6703,4.1425,3.0694,3.0761,2.9795,53.2483
10 Mar 2016,4.1195,5.8482,4.5201,3.6211,4.1269,3.0814,3.1020,2.9787,53.0607
11 Mar 2016,4.1050,5.8595,4.5841,3.6172,4.1654,3.0742,3.0889,2.9837,52.8807
14 Mar 2016,4.0920,5.8845,4.5656,3.5937,4.1602,3.1034,3.0946,2.9808,52.7255
15 Mar 2016,4.1175,5.8786,4.5745,3.6276,4.1747,3.0865,3.0980,2.9894,53.0513
16 Mar 2016,4.1355,5.8439,4.5908,3.6463,4.1876,3.0832,3.0954,2.9958,53.2860
17 Mar 2016,4.0830,5.8217,4.5819,3.6295,4.1761,3.1059,3.1189,2.9922,52.6221
18 Mar 2016,4.0575,5.8663,4.5927,3.6474,4.1971,3.1056,3.1245,2.9960,52.3140
21 Mar 2016,4.0710,5.8806,4.5888,3.6552,4.1986,3.0879,3.1181,2.9940,52.4996
22 Mar 2016,4.0435,5.8133,4.5526,3.6149,4.1731,3.0688,3.0930,2.9712,52.1480
23 Mar 2016,3.9820,5.6552,4.4642,3.5448,4.0883,3.0361,3.0463,2.9233,51.3412
24 Mar 2016,4.0270,5.6765,4.5010,3.5730,4.1273,3.0205,3.0443,2.9419,51.8993
25 Mar 2016,4.0470,5.7127,4.5165,3.5775,4.1372,3.0417,3.0527,2.9476,52.1537
28 Mar 2016,4.0375,5.7070,4.5069,3.5538,4.1309,3.0342,3.0464,2.9429,52.0370
29 Mar 2016,4.0025,5.6992,4.4810,3.5250,4.1079,3.0273,3.0344,2.9235,51.5962
30 Mar 2016,3.9590,5.6913,4.4697,3.5193,4.0952,3.0187,3.0276,2.9194,51.0516
31 Mar 2016,3.9220,5.6234,4.4377,3.4892,4.0607,3.0009,3.0158,2.9023,50.5800
1 Apr 2016,3.9010,5.5905,4.4386,3.4736,4.0610,2.9835,2.9920,2.8879,50.3063
4 Apr 2016,3.8800,5.5179,4.4182,3.4812,4.0474,2.9610,2.9755,2.8724,50.0355
5 Apr 2016,3.9205,5.5940,4.4678,3.5366,4.0905,2.9698,2.9934,2.8925,50.5509
6 Apr 2016,3.9140,5.5428,4.4492,3.5435,4.0879,2.9604,2.9821,2.8892,50.4560
7 Apr 2016,3.9050,5.5100,4.4505,3.5732,4.0862,2.9666,2.9858,2.8913,50.3452
8 Apr 2016,3.9350,5.5354,4.4731,3.6219,4.1142,2.9636,3.0024,2.9118,50.7300
11 Apr 2016,3.8807,5.4834,4.4287,3.5971,4.0747,2.9338,2.9888,2.8821,50.0245
12 Apr 2016,3.8920,5.5399,4.4390,3.5987,4.0767,2.9690,3.0159,2.8923,50.1805
13 Apr 2016,3.8650,5.5142,4.3937,3.5509,4.0391,2.9755,3.0289,2.8723,49.8375
14 Apr 2016,3.9035,5.5195,4.3977,3.5686,4.0380,2.9836,3.0355,2.8644,50.3161
15 Apr 2016,3.9055,5.5288,4.3984,3.5623,4.0367,3.0053,3.0478,2.8681,50.3481
18 Apr 2016,3.9340,5.5733,4.4389,3.6411,4.0666,3.0197,3.0387,2.8987,50.7263
19 Apr 2016,3.8955,5.5758,4.4107,3.5711,4.0435,3.0307,3.0510,2.8906,50.2276
20 Apr 2016,3.8740,5.5673,4.4020,3.5563,4.0293,3.0136,3.0455,2.8873,49.9475
21 Apr 2016,3.8810,5.5665,4.3838,3.5335,3.9955,3.0318,3.0714,2.8866,50.0338
22 Apr 2016,3.9035,5.5988,4.4113,3.5689,4.0089,3.0229,3.0698,2.8948,50.3161
25 Apr 2016,3.9135,5.6503,4.4003,3.5163,4.0062,3.0150,3.0856,2.8905,50.4499
26 Apr 2016,3.9370,5.7047,4.4366,3.5492,4.0382,3.0348,3.1065,2.9068,50.7568
27 Apr 2016,3.9315,5.7341,4.4446,3.5397,4.0396,3.0031,3.1183,2.9113,50.6826
28 Apr 2016,3.9170,5.6934,4.4374,3.5813,4.0344,2.9752,3.1110,2.9041,50.4921
29 Apr 2016,3.9045,5.7174,4.4449,3.6377,4.0497,2.9871,3.1184,2.9038,50.3349
3 May 2016,3.9225,5.7598,4.5234,3.6942,4.1103,3.0223,3.1357,2.9264,50.5539
4 May 2016,3.9765,5.7743,4.5650,3.7061,4.1552,2.9786,3.1246,2.9362,51.2294
5 May 2016,4.0030,5.8112,4.5986,3.7364,4.1789,2.9998,3.1191,2.9526,51.5847
6 May 2016,4.0095,5.8050,4.5716,3.7439,4.1399,2.9610,3.1132,2.9476,51.6632
9 May 2016,4.0005,5.7723,4.5614,3.7278,4.1157,2.9486,3.0935,2.9353,51.5492
10 May 2016,4.0590,5.8462,4.6187,3.7333,4.1774,2.9748,3.1312,2.9604,52.2979
11 May 2016,4.0545,5.8567,4.6156,3.7267,4.1623,2.9801,3.1343,2.9587,52.2420
12 May 2016,4.0265,5.8145,4.5995,3.7075,4.1476,2.9542,3.1318,2.9443,51.8896
13 May 2016,4.0275,5.8147,4.5811,3.7029,4.1469,2.9435,3.1340,2.9297,51.8894
16 May 2016,4.0355,5.7978,4.5629,3.7035,4.1318,2.9419,3.1213,2.9422,51.9881
17 May 2016,4.0140,5.8153,4.5430,3.6849,4.1058,2.9497,3.1235,2.9368,51.7081
18 May 2016,4.0350,5.8239,4.5543,3.6939,4.1069,2.9375,3.1184,2.9357,51.9760
19 May 2016,4.0800,5.9468,4.5788,3.7086,4.1314,2.9427,3.1245,2.9561,52.5333
20 May 2016,4.0795,5.9540,4.5709,3.7075,4.1172,2.9491,3.1167,2.9557,52.5357
23 May 2016,4.0680,5.9080,4.5708,3.7034,4.1120,2.9501,3.1048,2.9521,52.3758
24 May 2016,4.1185,5.9659,4.6152,3.7651,4.1546,2.9622,3.1291,2.9804,53.0212
25 May 2016,4.1060,5.9991,4.5807,3.7366,4.1408,2.9594,3.1344,2.9761,52.8664
26 May 2016,4.0825,6.0060,4.5646,3.7210,4.1285,2.9427,3.1452,2.9650,52.5719
27 May 2016,4.0855,5.9944,4.5709,3.7170,4.1278,2.9510,3.1443,2.9725,52.6051
30 May 2016,4.1095,6.0106,4.5632,3.7024,4.1308,2.9455,3.1423,2.9737,52.9026
31 May 2016,4.1195,6.0585,4.5937,3.7014,4.1536,2.9850,3.1640,2.9861,53.0303
1 Jun 2016,4.1345,5.9888,4.5992,3.7384,4.1588,3.0089,3.1641,2.9978,53.2059
2 Jun 2016,4.1625,6.0034,4.6657,3.8204,4.2165,3.0130,3.1845,3.0276,53.5807
3 Jun 2016,4.1500,5.9835,4.6302,3.8131,4.1919,3.0029,3.1698,3.0159,53.3985
6 Jun 2016,4.1055,5.9041,4.6554,3.8349,4.2013,3.0093,3.1657,3.0150,52.8487
7 Jun 2016,4.0770,5.9023,4.6280,3.7810,4.1996,3.0037,3.1770,3.0021,52.4859
8 Jun 2016,4.0625,5.9144,4.6172,3.7895,4.2101,3.0264,3.1905,3.0024,52.3134
9 Jun 2016,4.0355,5.8533,4.6017,3.7833,4.2098,3.0141,3.1818,2.9931,51.9988
10 Jun 2016,4.0705,5.8804,4.5993,3.8047,4.2212,3.0183,3.1968,3.0048,52.4431
13 Jun 2016,4.0945,5.8138,4.6073,3.8564,4.2452,3.0238,3.1976,3.0128,52.7373
14 Jun 2016,4.0925,5.8077,4.6221,3.8599,4.2480,3.0244,3.1913,3.0215,52.7299
15 Jun 2016,4.1010,5.7994,4.5972,3.8614,4.2559,3.0220,3.1900,3.0252,52.8496
16 Jun 2016,4.0960,5.8106,4.6137,3.9108,4.2671,3.0284,3.1651,3.0336,52.7852
17 Jun 2016,4.0985,5.8447,4.6143,3.9254,4.2520,3.0276,3.1705,3.0374,52.8120
20 Jun 2016,4.0770,5.9565,4.6378,3.8994,4.2546,3.0355,3.1757,3.0325,52.5444
21 Jun 2016,4.0555,5.9435,4.5947,3.8997,4.2194,3.0276,3.1715,3.0202,52.2599
23 Jun 2016,4.0200,5.9492,4.5609,3.8416,4.1927,3.0234,3.1389,3.0053,51.8171
24 Jun 2016,4.1150,5.5318,4.5205,4.0811,4.2197,3.0208,3.1502,3.0190,53.0273
27 Jun 2016,4.1090,5.5089,4.5318,4.0322,4.2217,3.0489,3.1482,3.0274,52.9630
28 Jun 2016,4.0915,5.4446,4.5238,4.0091,4.1880,3.0267,3.1444,3.0152,52.7347
29 Jun 2016,4.0575,5.4052,4.4904,3.9614,4.1390,3.0078,3.1164,3.0032,52.2958
30 Jun 2016,4.0225,5.3910,4.4664,3.9145,4.1000,2.9899,3.1043,2.9816,51.8457
1 Jul 2016,3.9930,5.3243,4.4284,3.8829,4.0880,2.9794,3.0834,2.9683,51.4641
4 Jul 2016,3.9950,5.3076,4.4496,3.8868,4.1044,2.9919,3.0979,2.9724,51.4972
5 Jul 2016,4.0005,5.3015,4.4536,3.9153,4.1187,3.0074,3.1053,2.9697,51.5678
8 Jul 2016,4.0425,5.2356,4.4795,4.0270,4.1347,3.0327,3.1096,2.9969,52.1078
11 Jul 2016,3.9855,5.1642,4.4058,3.9576,4.0573,3.0138,3.0559,2.9623,51.3751
12 Jul 2016,4.0015,5.2266,4.4325,3.8802,4.0699,3.0337,3.0529,2.9631,51.5780
13 Jul 2016,3.9865,5.3036,4.4099,3.8154,4.0321,3.0317,3.0512,2.9578,51.3930
14 Jul 2016,3.9595,5.2257,4.3970,3.7837,4.0251,3.0161,3.0581,2.9394,51.0534
15 Jul 2016,3.9585,5.3289,4.4062,3.7314,4.0401,3.0283,3.0698,2.9465,51.0491
18 Jul 2016,3.9785,5.2616,4.4018,3.7691,4.0455,3.0217,3.0729,2.9496,51.3090
19 Jul 2016,3.9865,5.2737,4.4162,3.7649,4.0579,3.0028,3.0714,2.9511,51.4072
20 Jul 2016,4.0200,5.2588,4.4256,3.7932,4.0765,3.0148,3.0866,2.9664,51.8379
21 Jul 2016,4.0505,5.3552,4.4701,3.7815,4.1141,3.0359,3.1048,2.9842,52.2231
22 Jul 2016,4.0710,5.3829,4.4875,3.8451,4.1319,3.0423,3.1055,3.0028,52.4928
25 Jul 2016,4.0815,5.3555,4.4786,3.8394,4.1330,3.0499,3.1069,2.9998,52.6248
26 Jul 2016,4.0760,5.3461,4.4787,3.8888,4.1324,3.0505,3.0853,2.9974,52.5491
27 Jul 2016,4.0765,5.3471,4.4835,3.8467,4.1114,3.0456,3.0921,2.9991,52.5519
28 Jul 2016,4.0540,5.3590,4.4890,3.8663,4.1134,3.0502,3.0876,3.0009,52.2662
29 Jul 2016,4.0535,5.3506,4.4959,3.9159,4.1443,3.0557,3.0843,3.0060,52.2641
1 Aug 2016,4.0325,5.3453,4.5073,3.9343,4.1624,3.0671,3.0936,3.0108,51.9796
2 Aug 2016,4.0520,5.3415,4.5269,3.9541,4.1883,3.0548,3.0878,3.0176,52.2182
3 Aug 2016,4.0585,5.4055,4.5508,4.0241,4.2027,3.0845,3.0931,3.0291,52.3100
4 Aug 2016,4.0475,5.3955,4.5105,3.9993,4.1607,3.0801,3.0989,3.0174,52.1773
5 Aug 2016,4.0380,5.3029,4.4963,3.9911,4.1462,3.0929,3.1002,3.0101,52.0659
8 Aug 2016,4.0430,5.2911,4.4891,3.9631,4.1291,3.0759,3.0701,2.9999,52.1291
9 Aug 2016,4.0325,5.2418,4.4702,3.9401,4.1029,3.0772,3.0594,2.9901,51.9856
10 Aug 2016,3.9965,5.2216,4.4563,3.9431,4.0799,3.0739,3.0584,2.9806,51.5295
11 Aug 2016,4.0195,5.2258,4.4888,3.9619,4.1230,3.0928,3.0744,2.9914,51.8241
12 Aug 2016,4.0105,5.2032,4.4677,3.9313,4.1140,3.0825,3.0898,2.9808,51.7074
15 Aug 2016,4.0215,5.2008,4.4872,3.9713,4.1221,3.0758,3.1022,2.9869,51.8478
16 Aug 2016,3.9955,5.1562,4.4730,3.9758,4.1117,3.0701,3.0940,2.9775,51.5113
17 Aug 2016,4.0000,5.2140,4.5096,3.9756,4.1565,3.0716,3.1082,2.9767,51.5833
18 Aug 2016,3.9945,5.2146,4.5190,3.9971,4.1581,3.0778,3.1139,2.9803,51.5134
19 Aug 2016,4.0110,5.2709,4.5453,3.9980,4.1950,3.0608,3.1319,2.9833,51.7305
22 Aug 2016,4.0340,5.2605,4.5491,4.0002,4.1840,3.0602,3.1218,2.9831,52.0291
23 Aug 2016,4.0295,5.2944,4.5654,4.0160,4.1869,3.0743,3.1166,2.9855,51.9691
24 Aug 2016,4.0360,5.3203,4.5599,4.0237,4.1880,3.0724,3.1228,2.9856,52.0522
25 Aug 2016,4.0325,5.3328,4.5450,4.0130,4.1699,3.0744,3.1197,2.9792,52.0037
26 Aug 2016,4.0205,5.3101,4.5391,4.0011,4.1584,3.0688,3.1146,2.9732,51.8440
29 Aug 2016,4.0370,5.2990,4.5218,3.9515,4.1310,3.0471,3.1049,2.9686,52.0480
30 Aug 2016,4.0495,5.2988,4.5245,3.9664,4.1302,3.0663,3.1088,2.9746,52.2102
1 Sep 2016,4.0765,5.3588,4.5475,3.9476,4.1449,3.0727,3.1110,2.9904,52.5525
2 Sep 2016,4.0845,5.4256,4.5757,3.9527,4.1681,3.0860,3.1201,3.0065,52.6546
5 Sep 2016,4.0745,5.4244,4.5500,3.9304,4.1608,3.0944,3.1420,2.9994,52.5386
6 Sep 2016,4.0795,5.4343,4.5507,3.9410,4.1634,3.1145,3.1585,3.0056,52.6014
7 Sep 2016,4.0610,5.4486,4.5692,4.0032,4.1907,3.1152,3.1610,3.0138,52.3608
8 Sep 2016,4.0590,5.4184,4.5666,3.9921,4.1886,3.1165,3.1534,3.0127,52.3313
9 Sep 2016,4.0625,5.4131,4.5805,3.9747,4.1808,3.1072,3.1456,3.0059,52.3670
13 Sep 2016,4.1040,5.4731,4.6104,4.0344,4.2231,3.0967,3.1458,3.0223,52.9036
14 Sep 2016,4.1305,5.4512,4.6365,4.0135,4.2280,3.0911,3.1411,3.0245,53.2384
15 Sep 2016,4.1285,5.4740,4.6413,4.0382,4.2422,3.0799,3.1252,3.0235,53.2147
19 Sep 2016,4.1315,5.3873,4.6139,4.0487,4.2201,3.1129,3.1392,3.0291,53.2571
20 Sep 2016,4.1440,5.4029,4.6288,4.0657,4.2258,3.1250,3.1387,3.0396,53.4210
21 Sep 2016,4.1505,5.3840,4.6274,4.0697,4.2389,3.1361,3.1491,3.0477,53.5134
22 Sep 2016,4.1150,5.3693,4.6063,4.0988,4.2266,3.1410,3.1447,3.0394,53.0591
23 Sep 2016,4.1205,5.3733,4.6133,4.0730,4.2468,3.1452,3.1538,3.0338,53.1294
26 Sep 2016,4.1330,5.3644,4.6407,4.0967,4.2613,3.1491,3.1387,3.0371,53.2857
27 Sep 2016,4.1185,5.3468,4.6306,4.0864,4.2470,3.1566,3.1274,3.0309,53.1094
28 Sep 2016,4.1405,5.3847,4.6425,4.1172,4.2628,3.1756,3.1316,3.0448,53.3938
29 Sep 2016,4.1140,5.3568,4.6213,4.0586,4.2404,3.1668,3.1494,3.0223,53.0585
30 Sep 2016,4.1455,5.3775,4.6500,4.0881,4.2905,3.1632,3.1533,3.0359,53.4558
4 Oct 2016,4.1250,5.2938,4.6198,4.0396,4.2295,3.1606,3.1411,3.0151,53.1863
5 Oct 2016,4.1415,5.2750,4.6463,4.0289,4.2362,3.1616,3.1435,3.0234,53.3915
6 Oct 2016,4.1335,5.2609,4.6299,3.9955,4.2382,3.1423,3.1341,3.0167,53.2898
7 Oct 2016,4.1535,5.1624,4.6164,4.0014,4.2277,3.1471,3.1370,3.0244,53.5407
10 Oct 2016,4.1475,5.1441,4.6425,4.0324,4.2412,3.1500,3.1298,3.0210,53.4613
11 Oct 2016,4.1550,5.1202,4.6251,4.0002,4.2258,3.1362,3.1477,3.0139,53.5518
12 Oct 2016,4.1830,5.1424,4.6220,4.0441,4.2332,3.1697,3.1658,3.0342,53.9140
13 Oct 2016,4.2080,5.1272,4.6389,4.0526,4.2546,3.1705,3.1689,3.0393,54.2436
14 Oct 2016,4.2125,5.1494,4.6470,4.0511,4.2676,3.1948,3.1903,3.0328,54.2960
17 Oct 2016,4.2195,5.1339,4.6345,4.0490,4.2656,3.2068,3.2062,3.0308,54.3803
18 Oct 2016,4.2105,5.1463,4.6402,4.0556,4.2655,3.2292,3.2166,3.0331,54.2699
19 Oct 2016,4.1900,5.1489,4.6050,4.0376,4.2360,3.2148,3.1981,3.0227,54.0063
20 Oct 2016,4.1785,5.1347,4.5842,4.0327,4.2233,3.2080,3.1812,3.0100,53.8602
21 Oct 2016,4.1925,5.1306,4.5717,4.0276,4.2134,3.1987,3.1662,3.0076,54.0382
24 Oct 2016,4.1822,5.1030,4.5453,4.0255,4.2052,3.1823,3.1322,3.0027,53.9099
25 Oct 2016,4.1750,5.1052,4.5422,3.9966,4.2006,3.1809,3.1304,2.9978,53.8262
26 Oct 2016,4.1605,5.0604,4.5308,3.9865,4.1814,3.1963,3.1158,2.9945,53.6420
27 Oct 2016,4.1825,5.1079,4.5585,4.0045,4.2075,3.1894,3.1237,3.0034,53.9309
28 Oct 2016,4.1970,5.1128,4.5783,3.9909,4.2251,3.1883,3.1374,3.0096,54.1280
31 Oct 2016,4.2040,5.1236,4.6112,4.0124,4.2555,3.1982,3.1356,3.0203,54.2091
1 Nov 2016,4.1885,5.1232,4.5906,3.9938,4.2317,3.2044,3.1218,3.0135,54.0114
2 Nov 2016,4.1960,5.1357,4.6439,4.0430,4.3113,3.2013,3.1330,3.0187,54.1081
3 Nov 2016,4.1870,5.1640,4.6545,4.0805,4.3156,3.2083,3.1300,3.0262,53.9913
4 Nov 2016,4.1965,5.2339,4.6558,4.0725,4.3041,3.2231,3.1321,3.0307,54.1082
7 Nov 2016,4.2095,5.2438,4.6639,4.0369,4.3150,3.2316,3.1455,3.0317,54.2731
8 Nov 2016,4.2060,5.2117,4.6430,4.0262,4.3145,3.2386,3.1433,3.0260,54.2314
9 Nov 2016,4.2200,5.2701,4.7380,4.1436,4.4013,3.2169,3.1291,3.0391,54.4169
10 Nov 2016,4.2515,5.2787,4.6499,4.0400,4.3250,3.2588,3.1695,3.0409,54.8223
11 Nov 2016,4.2775,5.3708,4.6638,4.0161,4.3358,3.2494,3.1733,3.0339,55.1420
14 Nov 2016,4.3300,5.4387,4.6755,4.0315,4.3673,3.2702,3.1953,3.0634,55.8105
15 Nov 2016,4.3355,5.4137,4.6620,4.0123,4.3488,3.2774,3.2023,3.0684,55.8925
16 Nov 2016,4.3485,5.4241,4.6740,3.9904,4.3515,3.2862,3.2365,3.0756,56.0569
17 Nov 2016,4.3885,5.4474,4.6926,4.0267,4.3793,3.2795,3.2651,3.0982,56.5743
18 Nov 2016,4.4120,5.4724,4.6785,3.9910,4.3742,3.2627,3.2572,3.0934,56.8773
21 Nov 2016,4.4315,5.4687,4.6956,3.9886,4.3870,3.2430,3.2869,3.1038,57.1346
22 Nov 2016,4.4260,5.5283,4.7055,3.9980,4.3870,3.2741,3.3025,3.1115,57.0673
23 Nov 2016,4.4445,5.5194,4.7232,4.0021,4.3948,3.2976,3.3072,3.1151,57.3059
24 Nov 2016,4.4635,5.5492,4.7016,3.9572,4.3818,3.2909,3.3030,3.1096,57.5479
25 Nov 2016,4.4650,5.5609,4.7222,3.9364,4.3958,3.3177,3.3116,3.1229,57.5654
28 Nov 2016,4.4610,5.5814,4.7516,3.9832,4.4173,3.3333,3.3103,3.1351,57.5194
29 Nov 2016,4.4630,5.5319,4.7281,3.9807,4.4005,3.3316,3.3229,3.1302,57.5385
30 Nov 2016,4.4660,5.5738,4.7483,3.9661,4.4083,3.3372,3.3224,3.1340,57.5838
1 Dec 2016,4.4680,5.5966,4.7359,3.9112,4.3955,3.3072,3.3325,3.1229,57.6104
2 Dec 2016,4.4480,5.6098,4.7509,3.9043,4.4040,3.2964,3.3439,3.1234,57.3517
5 Dec 2016,4.4495,5.6480,4.6938,3.9215,4.3749,3.3135,3.3370,3.1216,57.3748
6 Dec 2016,4.4440,5.6630,4.7791,3.9070,4.4122,3.3157,3.3476,3.1294,57.3005
7 Dec 2016,4.4360,5.6146,4.7565,3.8894,4.3947,3.2982,3.3384,3.1182,57.1948
8 Dec 2016,4.4290,5.6016,4.7729,3.9100,4.4028,3.3215,3.3519,3.1282,57.1031
9 Dec 2016,4.4245,5.5680,4.6926,3.8664,4.3531,3.2996,3.3506,3.1053,57.0326
13 Dec 2016,4.4245,5.6092,4.7050,3.8467,4.3647,3.3166,3.3717,3.1064,57.0289
14 Dec 2016,4.4425,5.6227,4.7248,3.8562,4.3935,3.3285,3.3813,3.1158,57.2742
15 Dec 2016,4.4645,5.6009,4.6938,3.8044,4.3667,3.3142,3.3608,3.1066,57.5407
16 Dec 2016,4.4755,5.5536,4.6682,3.7888,4.3521,3.2962,3.3583,3.1000,57.6509
19 Dec 2016,4.4795,5.5909,4.6847,3.8101,4.3668,3.2694,3.3586,3.0969,57.6950
20 Dec 2016,4.4795,5.5564,4.6652,3.8210,4.3643,3.2497,3.3423,3.0934,57.6698
21 Dec 2016,4.4795,5.5454,4.6627,3.8067,4.3592,3.2499,3.3509,3.1023,57.7014
22 Dec 2016,4.4745,5.5338,4.6718,3.8070,4.3637,3.2416,3.3337,3.0936,57.6407
23 Dec 2016,4.4795,5.5002,4.6786,3.8132,4.3688,3.2299,3.3210,3.0967,57.7080
